;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16
25636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25640;101948.63775338372;101948.63775338372;101948.63775338372;0;101948.63775338372;101948.63775338372;101948.63775338372;101948.63775338372;0;101948.63775338372;101948.63775338372;0;101948.63775338372;0;0
25641;0;0;0;0;0;0;0;0;103096.86376316115;0;0;0;0;0;0
25642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25648;0;0;0;101149.45159238561;0;0;0;0;0;0;0;101149.45159238561;0;101149.45159238561;101149.45159238561
25649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25654;0;0;0;0;0;0;0;0;106868.550461844;0;0;0;0;0;0
25655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25675;0;0;0;0;0;0;0;0;100830.48765246094;0;0;0;0;0;0
25676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25705;0;0;0;102599.27920254995;0;0;0;0;0;0;0;102599.27920254995;0;102599.27920254995;102599.27920254995
25706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25711;100946.4769969626;100946.4769969626;100946.4769969626;0;100946.4769969626;100946.4769969626;100946.4769969626;100946.4769969626;0;100946.4769969626;100946.4769969626;0;100946.4769969626;0;0
25712;0;0;0;0;0;0;0;0;109015.06265958125;0;0;0;0;0;0
25713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25720;0;0;0;105877.14315052045;0;0;0;0;113044.47863850546;0;0;105877.14315052045;0;105877.14315052045;105877.14315052045
25721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25727;0;0;0;0;0;0;0;0;105111.40451041865;0;0;0;0;0;0
25728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25733;101879.92200129702;101879.92200129702;101879.92200129702;105633.29545571817;101879.92200129702;101879.92200129702;101879.92200129702;101879.92200129702;0;101879.92200129702;101879.92200129702;105633.29545571817;101879.92200129702;105633.29545571817;105633.29545571817
25734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25735;0;0;0;0;0;0;0;0;112445.79811157048;0;0;0;0;0;0
25736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25743;0;0;0;0;0;0;0;0;108475.82395235632;0;0;0;0;0;0
25744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25747;0;0;0;103169.19720293162;0;0;0;0;0;0;0;103169.19720293162;0;103169.19720293162;103169.19720293162
25748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25753;0;0;0;0;0;0;0;0;105770.28873229357;0;0;0;0;0;0
25754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25819;101966.52533746247;101966.52533746247;101966.52533746247;0;101966.52533746247;101966.52533746247;101966.52533746247;101966.52533746247;0;101966.52533746247;101966.52533746247;0;101966.52533746247;0;0
25820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25824;0;0;0;0;0;0;0;0;109212.00919174262;0;0;0;0;0;0
25825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25826;0;0;0;105122.53519370653;0;0;0;0;0;0;0;105122.53519370653;0;105122.53519370653;105122.53519370653
25827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25834;0;0;0;0;0;0;0;0;101064.17368373815;0;0;0;0;0;0
25835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25844;0;0;0;104225.74376983232;0;0;0;0;102943.69024830658;0;0;104225.74376983232;0;104225.74376983232;104225.74376983232
25845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25854;101915.49273623641;101915.49273623641;101915.49273623641;0;101915.49273623641;101915.49273623641;101915.49273623641;101915.49273623641;0;101915.49273623641;101915.49273623641;0;101915.49273623641;0;0
25855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25864;0;0;0;0;0;0;0;0;102220.55652486898;0;0;0;0;0;0
25865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25884;0;0;0;101310.62687127906;0;0;0;0;0;0;0;101310.62687127906;0;101310.62687127906;101310.62687127906
25885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25888;0;0;0;0;0;0;0;0;108381.61562444648;0;0;0;0;0;0
25889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25897;0;0;0;0;0;0;0;0;111474.5015570652;0;0;0;0;0;0
25898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25900;0;0;0;107421.27988827351;0;0;0;0;0;0;0;107421.27988827351;0;107421.27988827351;107421.27988827351
25901;102696.11464826931;102696.11464826931;102696.11464826931;0;102696.11464826931;102696.11464826931;102696.11464826931;102696.11464826931;0;102696.11464826931;102696.11464826931;0;102696.11464826931;0;0
25902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25904;0;0;0;0;0;0;0;0;116950.63211973729;0;0;0;0;0;0
25905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25912;0;0;0;101610.03865717967;0;0;0;0;114136.24421330424;0;0;101610.03865717967;0;101610.03865717967;101610.03865717967
25913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25919;0;0;0;0;0;0;0;0;106304.11361355364;0;0;0;0;0;0
25920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25922;103400.78334878372;103400.78334878372;103400.78334878372;0;103400.78334878372;103400.78334878372;103400.78334878372;103400.78334878372;0;103400.78334878372;103400.78334878372;0;103400.78334878372;0;0
25923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25924;0;0;0;105629.4999174983;0;0;0;0;0;0;0;105629.4999174983;0;105629.4999174983;105629.4999174983
25925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25926;0;0;0;0;0;0;0;0;116005.35874291555;0;0;0;0;0;0
25927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25932;0;0;0;0;0;0;0;0;105500.89494108215;0;0;0;0;0;0
25933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25935;0;0;0;108798.48411664934;0;0;0;0;0;0;0;108798.48411664934;0;108798.48411664934;108798.48411664934
25936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25938;0;0;0;0;0;0;0;0;109636.54542862816;0;0;0;0;0;0
25939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25940;104612.22305637648;104612.22305637648;104612.22305637648;0;104612.22305637648;104612.22305637648;104612.22305637648;104612.22305637648;0;104612.22305637648;104612.22305637648;0;104612.22305637648;0;0
25941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25944;0;0;0;0;0;0;0;0;109839.61237572084;0;0;0;0;0;0
25945;0;0;0;101401.4697257996;0;0;0;0;0;0;0;101401.4697257996;0;101401.4697257996;101401.4697257996
25946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25952;0;0;0;0;0;0;0;0;102822.42117919787;0;0;0;0;0;0
25953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25973;0;0;0;102225.8839449184;0;0;0;0;0;0;0;102225.8839449184;0;102225.8839449184;102225.8839449184
25974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25975;0;0;0;0;0;0;0;0;102736.9067316571;0;0;0;0;0;0
25976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25983;102945.92672143455;102945.92672143455;102945.92672143455;0;102945.92672143455;102945.92672143455;102945.92672143455;102945.92672143455;0;102945.92672143455;102945.92672143455;0;102945.92672143455;0;0
25984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25989;0;0;0;0;0;0;0;0;102292.06017102262;0;0;0;0;0;0
25990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25995;0;0;0;106423.11897767367;0;0;0;0;0;0;0;106423.11897767367;0;106423.11897767367;106423.11897767367
25996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25997;0;0;0;0;0;0;0;0;108175.93151079184;0;0;0;0;0;0
25998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26004;0;0;0;0;0;0;0;0;105806.76499719732;0;0;0;0;0;0
26005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26007;103566.71306996077;103566.71306996077;103566.71306996077;0;103566.71306996077;103566.71306996077;103566.71306996077;103566.71306996077;0;103566.71306996077;103566.71306996077;0;103566.71306996077;0;0
26008;0;0;0;108843.03938292607;0;0;0;0;0;0;0;108843.03938292607;0;108843.03938292607;108843.03938292607
26009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26011;0;0;0;0;0;0;0;0;104116.45707576128;0;0;0;0;0;0
26012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26018;0;0;0;0;0;0;0;0;104166.1681108195;0;0;0;0;0;0
26019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26021;0;0;0;108731.0119720488;0;0;0;0;0;0;0;108731.0119720488;0;108731.0119720488;108731.0119720488
26022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
